change_failure_rate,cycle_time_in_days,date,developer_satisfaction_agree_count,developer_satisfaction_disagree_count,developer_satisfaction_neutral_count,Flow Efficiency,lead_time_in_days,prod_deployments_failed_count,prod_deployments_success_count,through_put,time_to_restore_in_hours,total_developer_satisfaction,total_incidents_resolved,team_lead
,55.52943418258427,2025-02-18,,,,4.28297757860638,,,0.0,6.715630950127277,,2,,sarahjohnson
,-12.138396432999578,2025-02-01,,,,2.659537613846446,8.764474114757002,0.0,,8.622801930444545,,1,,lauren11
0.0,110.6302410200594,2025-04-12,,,,2.176327945571193,5.313676835294321,,,1.0,,0,,angelaburns
,90.71731001190872,2025-02-07,,,,11.537032713044093,128.60340012362119,,,15.96692877346467,,1,,sadams
,295.17888996111105,2025-04-06,,,,-0.03,21.430642782857596,0.0,,,,1,,cookemichael
,4.710209984499052,2025-04-02,,,,-0.03,50.68097341629251,0.0,2.0,,,1,,lfrench
,16.882704256884214,2025-02-21,,,0.0,0.4197823114625531,16.172166833651723,,1.0,33.46606264730481,,0,,hbrown
0.09542055741295546,29.653221852091818,2025-02-28,,,,-0.03,59.16949636025168,,3.0,23.437956533857857,,2,,tylerjohnson
,33.4152327507714,2025-01-31,,,,-0.03,16.34315333832012,,5.0,16.462471630883666,,2,,torrestravis
,131.18635156027074,2025-03-17,,,,4.028996999078796,140.10653373400257,0.0,,7.603047227219127,,2,,millerroy
0.13253004089898357,,2025-01-15,,,,3.2608773565571414,14.128746352148626,,,16.63535380440349,,2,,carlamoore
,,2025-03-20,,,,5.8599042680978375,143.6793877482795,0.0,1.0,9.681921763253762,,2,,terrimoore
0.139507023488003,92.97325467653503,2025-01-01,,,,-0.03,,0.0,4.0,19.633094405708132,,0,,hardingderek
,1.2204161173488188,2025-01-01,,,,-0.03,1.3200245691543118,,,,,0,,wnelson
,-20.730416796689447,2025-03-08,,,,-0.03,13.37457976587143,,,10.613452179494566,,1,,bruce43
,132.37133013572054,2025-03-08,,,,4.584518355564927,,,3.0,2.8748289814083914,,2,,wellsdarrell
0.05636390871250897,45.4001662485959,2025-03-15,,,,0.31828123911692113,18.665677636112267,1.0,1.0,1.0,,0,,david09
0.0,43.72834921824284,2025-04-09,,,,-0.03,59.69346786261141,,,1.0,,2,,ismall
0.08549302855496121,-8.465436252096048,2025-04-10,,,,-0.03,,,2.0,,,1,,elizabeth74
,37.67120155211919,2025-03-14,,,,-0.03,,,2.0,,,1,,ddavis
,-11.942611232466128,2025-01-12,,,,-0.03,41.79794470037101,,,13.192289645676144,,1,,john13
0.0,159.93463120437548,2025-01-16,,,,11.932249523282568,8.011691725979006,,1.0,16.5739006900766,,0,,lisasolis
,104.5526376802612,2025-02-02,,,,4.655869200035207,4.93228097764655,,3.0,1.0,,2,,mjones
0.11435185998864864,27.935609015670515,2025-01-16,,,,-0.03,18.143937591731937,,3.0,9.882912273736608,,2,,hunter35
,26.6727969849399,2025-02-21,,,,1.655525006410346,,1.0,,1.0,,0,,trose
,50.86868279343116,2025-04-13,,,,11.576403502775202,,,0.0,,,1,,veronicaperez
0.19396224798924855,,2025-01-01,,,,2.219116820571294,,0.0,,9.40705874591758,,2,,millertodd
,-39.26038716445059,2025-01-03,,,,-0.03,154.6424185544594,,3.0,,,0,,lisa62
,,2025-03-16,,,,-0.03,57.459655066779774,0.0,,1.0,,0,,margaret95
,-25.58046425394876,2025-01-12,,,,-0.03,34.97923140223663,,,,,0,,lindsaypeterson
,,2025-02-19,,,,2.6945326574258353,202.42327463320942,,1.0,,,2,,steven11
,-20.43725001590964,2025-03-14,,,,-0.03,16.08556650117159,,,,,1,,fbrown
0.0,113.33933019128338,2025-04-07,,,,0.29662666023557405,16.608259841690117,,2.0,18.93514137446752,,2,,kathrynbest
,23.263454094766214,2025-04-05,,,,-0.03,53.73740058508263,,,11.267460244046529,,0,,herringjames
0.04270916504382149,203.90870583070875,2025-03-22,,,,4.800277402170943,,0.0,,4.854400791714378,,2,,ledwards
,-5.287971724466189,2025-01-20,,,,6.2780898256705635,,0.0,1.0,7.884549008050976,,0,,jennifersilva
,55.038980176450764,2025-01-31,,,,5.118497545428233,4.937665903138637,,,4.955946854510034,,2,,qmiller
,18.13388652745383,2025-01-18,,,,-0.03,232.9718942473879,,,1.0,,0,,amy29
,80.7313329399986,2025-03-29,,,,3.354866205143267,14.993361823562099,,,6.7319018401276045,,2,,robertsjennifer
,134.50867949213603,2025-03-05,,,,4.978007389648171,272.94346687094975,,,3.813789698852696,,2,,brendali
,95.20741718142685,2025-01-26,,,,2.1646319905046902,2.0560666514296266,,,3.1934389839714226,,2,,taylormason
0.0,-43.0,2025-02-28,,,,-0.03,14.170462902930682,,,19.880450818007816,,2,,wrightjohn
,85.89311095572404,2025-04-05,,,,-0.03,46.954143799783985,0.0,,9.39849900145193,,2,,anaacosta
,-43.0,2025-03-16,,,,-0.03,,,,12.23966813551693,,0,,rodriguezjohn
0.16958799014027837,16.337729882257577,2025-03-28,,,,4.152743506646157,186.39430864362816,,,1.0,,2,,erika97
0.0,102.17027044119564,2025-03-10,,,,2.6699833159431843,,0.0,,14.396559386158529,,2,,adamsamy
,,2025-04-09,,,,-0.03,,,,,,2,,harrisontanya
,142.25749332304068,2025-03-15,,,,-0.03,,1.0,,1.0,,1,,unovak
,12.590617369553602,2025-04-04,,,,5.638342059304293,14.856699487953504,,,1.0,,0,,vmerritt
0.026174257620326463,,2025-02-28,,,,4.221059864672875,,,2.0,,,0,,zwelch
,,2025-04-05,,,,-0.03,12.628977108983557,1.0,0.0,12.172031272358206,,1,,nicholasgalloway
,189.45599502121354,2025-04-02,,,,3.2629504331970383,11.944501510236707,0.0,,1.0,,1,,tanyariley
,,2025-03-21,,,,-0.03,,,,,,2,,guerreroanthony
0.25589997802186276,,2025-01-06,0.0,,,12.96055652791004,33.99737724612407,,,4.687600333979829,,2,,desireebailey
,,2025-02-19,,,,-0.03,9.112314779238263,,,12.163840109181928,,1,,brian29
,52.71172660391757,2025-01-02,,,,13.806826913297604,,1.0,,,,2,,gabrieltucker
0.0,-7.104870312240038,2025-03-11,0.0,,,4.784174873476979,134.0751642326632,0.0,0.0,7.23072546407342,,0,,whitelucas
,178.66364039727472,2025-04-12,,,,-0.03,970.2464930784713,,4.0,5.084871556797883,,0,,vbrock
0.23229433374480316,21.74232856160497,2025-04-04,,0.0,,11.971105594963044,96.57165865891524,0.0,1.0,12.122345641467065,,0,,cindy77
,17.142295923652124,2025-02-13,,,,6.176333916015415,38.33012564493082,,,20.778840425606376,,0,,steven17
,-43.0,2025-02-08,,,,12.563426449256362,127.92509304373863,,,,,1,,ypaul
,,2025-03-11,,,,3.5258885213302236,193.85496123600325,0.0,2.0,2.9010342001855407,,0,,moorericky
,-43.0,2025-01-11,,,,-0.03,3.5208570556523346,,,25.247560593498445,,1,,heather73
,80.9597551855822,2025-03-12,,,,10.898373090464707,11.092668111744809,1.0,,4.231834955597538,,1,,wwebster
,92.78568022344344,2025-02-24,,,,-0.03,,,4.0,16.937889308682042,,0,,riverajessica
0.11344640695594732,-21.454588869717668,2025-03-03,,,,-0.03,,,,12.19216354380432,,1,,georgemiller
,125.1297818737317,2025-02-03,,,,-0.03,2.6372923064615432,0.0,3.0,7.082345466064699,,0,,landryelizabeth
,19.33545101048972,2025-02-19,,,,12.25094817423182,13.44069297576579,0.0,,23.7496850495036,,0,,wwilliams
,,2025-02-01,,,,5.282899492161425,33.12982353294031,,5.0,1.0,,0,,fosterkyle
,,2025-01-06,,0.0,,10.25085924046184,113.47927682403731,,2.0,9.306970047428642,,1,,jford
,-36.38535701872473,2025-01-07,,,,10.236756433596737,,0.0,3.0,,,1,,gary91
0.0,86.5124302002033,2025-01-03,,,,-0.03,32.4892688997738,,1.0,,,0,,taylorkaren
0.10839175755354319,79.53000326539875,2025-03-18,,,,-0.03,,0.0,,14.763932229834687,,1,,brittney88
,76.38485533684045,2025-03-17,,,,15.006693736772277,9.434270319322266,,,5.042960713647649,,0,,morgantricia
0.24740110783237362,,2025-03-07,,,,-0.03,40.42367046196107,0.0,1.0,,,2,,guerraapril
,,2025-02-05,,,,-0.03,82.09384828811832,,3.0,1.0,,2,,megan90
0.6711876642229994,188.25384426509873,2025-03-29,,,,0.3865173412188465,40.078224662087024,,1.0,,,1,,evan78
,125.10136449373692,2025-01-29,,,,-0.03,35.92172187592724,,1.0,1.0,,2,,catherinehamilton
,83.76212378172187,2025-02-01,,,,10.378593038781332,105.15964796549007,,,7.374407695147661,,0,,vmerritt
0.03479596951905016,-43.0,2025-02-25,,,,-0.03,,,,1.0,,1,,samantharichard
0.24416048766038564,-41.101584197558296,2025-01-16,,,,6.169772810925981,,,2.0,2.9803712764259043,,1,,pwalker
,99.43209879886606,2025-01-13,,,,-0.03,,1.0,2.0,,,2,,ypaul
,-43.0,2025-04-03,,,,13.992341596796296,18.33564290426088,0.0,,23.261913935850313,,1,,sabrinaweaver
0.0,72.04804860747724,2025-02-01,,,,0.1422727243547025,,,,8.504531768405954,,1,,glee
,-43.0,2025-02-27,1.0,,,10.80256945030511,,,3.0,,,1,,laura09
0.16572014080303424,-31.62261000585083,2025-01-11,,,,8.730087642288897,143.9894142088441,,,,,1,,rushmadison
,-43.0,2025-01-13,,,,1.3522208985048527,6.324104986145932,,,,,1,,melindagregory
0.25825657644693156,64.0930021798576,2025-03-08,,,,0.6251058004498655,105.61613625121485,0.0,,1.0,,2,,brenda51
,138.8566123270845,2025-01-11,,,,0.7542595443909526,157.32085130421652,,,12.686466773341355,,0,,nicolepena
,72.84818547074775,2025-02-10,,,,-0.03,6.033312285090967,,1.0,1.0,,0,,jacqueline19
,82.28243723291024,2025-01-12,,,,-0.03,33.64016585294673,,,,,1,,amandaknight
,57.3793487686659,2025-03-26,,,,-0.03,113.53027682139617,,,24.490780870100586,,0,,kburns
,101.6001995188966,2025-03-19,,,,-0.03,,,1.0,5.688046859292306,,1,,megan90
,,2025-03-13,,,,-0.03,30.542852714863443,,,28.185638431038274,,1,,angelaburns
,-43.0,2025-03-24,,,,-0.03,212.8554453497519,,,1.0,,1,,nancy83
,120.81081183251189,2025-02-17,,,,1.80060025385861,196.7936813075185,,3.0,1.0,,2,,jason06
,111.776965052061,2025-03-30,,,,4.110649112058583,,,,1.0,,2,,dudleychelsea
,11.823704718136277,2025-02-03,,,,-0.03,14.517852682063564,,,1.0,,0,,moorefrank
,-43.0,2025-02-12,,,,-0.03,211.23989820392492,0.0,,,,0,,vwilliams
0.0,63.780943542251876,2025-03-06,,,,5.734612638774687,,,,2.469116434146602,,1,,nathanjames
,71.01342968336658,2025-01-19,,,,0.6005310433862019,38.054866825095,0.0,,20.152563314170315,,0,,mtaylor
,5.10806401319789,2025-04-08,,,,-0.03,4.876757021578989,0.0,,7.03927921206369,,1,,bromero
,,2025-03-15,,,,0.10328408750986667,,0.0,,1.0,,0,,rkramer
,,2025-04-14,,,,1.0700819316710573,208.2205588758536,,,11.65663909535122,,1,,kendragalloway
0.0,248.92109081873775,2025-02-09,,,,4.3433013419686874,40.653837183459395,,3.0,2.834081692244955,,1,,jennifer05
0.020514399194223244,55.570494540202056,2025-01-20,,,,6.7369855735917215,70.8600082290243,,,8.293590800477023,,0,2.0,dking
,71.63652436505703,2025-01-03,,,,-0.03,,,4.0,6.976889362616696,,1,,kylestokes
,-27.82170226717716,2025-01-25,,,,16.836308259236436,28.522157095744358,,4.0,1.0,,1,,wgordon
,-0.12459066984787626,2025-03-23,,,,13.520070522199585,,,4.0,14.3377603500514,,0,,lindseytorres
,31.262577624786204,2025-02-03,,,,-0.03,7.9546021487402205,,,17.573869601722844,,0,,lloydsamuel
,144.12775642040629,2025-04-14,,,,17.62755235157346,88.168709002222,1.0,,13.41003924157177,,0,,josephflores
0.11753028795492462,113.30666082037048,2025-03-27,,,,-0.03,22.191717331878955,,,9.38159389786436,,1,,crystalpham
0.2930401005412219,208.70074578372407,2025-01-02,,,,7.380467863053243,26.764054326342293,,1.0,1.947812880120713,,0,,phillipjensen
,-43.0,2025-01-09,,,,-0.03,10.333750223278443,,,9.16923279825938,,2,,christopherwright
0.0,-43.0,2025-02-16,,,,12.275996175206584,43.96042209212619,,4.0,,,1,,joseph21
,,2025-01-27,,,,10.045659994876326,,0.0,,11.720755539130257,,2,,pblair
,167.4215949291777,2025-02-11,,,,2.075787679223223,,,,,,2,,hebertmatthew
,45.79603693274982,2025-04-08,,,,-0.03,10.740900543183697,0.0,,1.0,,2,,fosterkyle
0.10769810777328842,-43.0,2025-01-31,,,,-0.03,181.55861725078603,,,1.0,,1,,patelrobert
,-20.926590298721393,2025-02-05,,,,-0.03,124.33611084043024,0.0,1.0,1.0,,0,,staffordmichelle
,71.77225965615412,2025-02-22,,,,-0.03,12.92777221649326,,,13.243534965368795,,2,,bryanparsons
0.05289251924976561,-34.318569676893034,2025-02-22,,,,2.648040042127151,,0.0,,1.0,,2,,conniesimmons
0.0,58.854188142519156,2025-01-04,,,,-0.03,8.262745454003428,0.0,,2.650762916221763,,0,,lloydsamuel
0.211423183978764,206.0548986125915,2025-02-27,,,,2.8929607731538636,,,5.0,17.91127452353095,,2,,robert77
,165.46907053140654,2025-02-11,,,,15.534648655780794,,0.0,0.0,,,2,,gary91
0.05834651786739489,112.44193279974861,2025-02-18,,,0.0,-0.03,,0.0,,7.4925571460491085,,0,,josephjacobs
0.0,37.413162455013904,2025-03-15,,,,-0.03,39.85585103915625,0.0,1.0,4.448564103626321,,0,,bwest
0.30266650706760423,,2025-03-19,,,,17.51006043653945,,0.0,3.0,2.3664235708306696,,1,,nlevy
,108.04841549548779,2025-03-18,,,,0.8893928565336182,91.68212296875517,,,,,1,,russellbeasley
,45.131654596294524,2025-02-02,,,,-0.03,11.65374747992941,0.0,,,,2,,zowens
,48.07920838648033,2025-02-06,,,,-0.03,,0.0,,1.0,,1,,clarence34
,-43.0,2025-03-16,,,,-0.03,412.7485830369771,0.0,,2.5190103171959697,,1,,staffordmichelle
0.0,-18.435305137026425,2025-04-01,,,,11.256683402315494,18.72897715662432,,3.0,7.800853051346406,,1,,kimberlycunningham
,,2025-02-04,,,,30.120318319118457,108.17795628573317,,,11.806994179352088,,2,,mtaylor
,-43.0,2025-02-21,,,,-0.03,8.349223744008523,0.0,,1.0,,1,,jeffreyblack
,65.77689684093711,2025-02-25,,,,5.053472908382685,117.02225079162896,0.0,1.0,,,0,,evan78
0.0,,2025-02-26,,,,-0.03,331.4240438054003,,,1.0,,1,,christopher31
,83.40397225142775,2025-01-19,,,,6.351542224670558,,,,1.0,,1,,sheryl79
0.0,91.08229882728907,2025-04-02,,,,-0.03,,,4.0,7.1571776278276324,,2,,floressteven
,,2025-01-07,,,,3.028995795919691,144.41634681847813,0.0,4.0,18.61669140478268,,1,,scottbowen
0.026439112548344308,-10.64006453737369,2025-01-13,,,,-0.03,9.128201412230512,,,1.0,,0,,nicolepena
,-43.0,2025-01-08,,,,-0.03,8.147221803667605,1.0,4.0,1.4242259326622877,,2,,lbyrd
,-32.09542727785362,2025-03-12,,,,9.784956423575537,7.964469628229067,0.0,2.0,9.768020463360026,,0,,kathrynbest
0.0,105.65753002610094,2025-01-18,,,,12.787188343638256,,0.0,,1.0,,2,,lauren11
,-43.0,2025-02-04,,,,-0.03,524.5491351770906,,6.0,9.08970212424297,,0,,tinaallen
0.0,,2025-03-24,,,,-0.03,15.340427605393902,,,7.925169667744599,,1,,hodgesjane
0.1151080810918675,,2025-04-03,,,,9.301328082962769,35.861052311193426,,1.0,19.913111024788897,,0,,samuel81
0.0,-43.0,2025-01-03,,,,-0.03,34.17313127540594,,2.0,,,2,,georgemiller
0.08940192112650563,-43.0,2025-04-14,,,,23.50357070856457,8.094117639400961,0.0,,8.816232180360522,,0,,xcline
,128.8940988236365,2025-01-18,,,,11.92440041121316,3.1593956256998603,1.0,3.0,19.314289934245476,,1,,qwhite
,-18.62725131479384,2025-04-01,,,,8.62139778196575,393.3677583887156,,,19.203023329125664,,2,,tranchristopher
,-43.0,2025-04-09,,,,-0.03,104.25814027044473,0.0,2.0,1.0,,2,,wwilliams
0.1038678043676262,,2025-03-11,,,,-0.03,,0.0,,1.0,,2,,jamesfox
,86.81111131742497,2025-01-12,,,,-0.03,91.2122383876466,,,10.329748535607337,,1,,nmiller
,-43.0,2025-03-30,,,,-0.03,,,,,,1,,joe15
,,2025-03-06,,,,-0.03,,,,13.627604098043985,,2,,timothythompson
,,2025-01-20,,,,-0.03,109.23859096548331,,,1.0,,0,,trose
,8.974000574653829,2025-01-18,,,,1.0279333253278928,18.44464329364161,,,,,1,,christopherboone
,,2025-03-25,,,,1.1574669701944817,1.1285903728156117,0.0,3.0,20.33385609243853,,1,,jeffreyblack
,-5.2833195713672865,2025-01-29,,,,6.180759904047446,14.18830344214243,,,16.507211602243533,,1,,peter14
,37.38288608345239,2025-03-07,,,,-0.03,19.2943891521332,,4.0,1.0,,2,,elittle
,109.83612001013816,2025-02-27,,,,1.1757598596360288,34.648878579411594,,,17.09717349944566,,2,,lauren11
,39.444736150241326,2025-03-18,,,,-0.03,9.286305609262614,,,1.0,,0,,vortiz
,-9.083424138612216,2025-04-09,,,,-0.03,302.82682438600784,,7.0,4.627594778672314,,0,,iaguilar
,,2025-02-06,,,,2.334482803674451,53.7204564414201,,,2.4456589812154994,,1,,reedross
,60.7560269259595,2025-01-01,,,,2.841425735307789,,,3.0,2.9363443593848593,,1,,brittneystone
0.06159561226298675,,2025-01-20,,,,11.044123921275744,364.11457352971087,,,1.0,,2,,jonesgeorge
,46.584115171267875,2025-02-20,,,,8.673244826777479,194.18205936110937,,,2.5092695323158933,,2,,jasonrojas
,-21.683744450564006,2025-01-19,,,,-0.03,,0.0,,4.372300703558437,,0,,rreynolds
,-31.42561415658136,2025-01-05,,,,-0.03,9.383386845795137,,,4.298994076517002,,2,,jessicawalker
,112.17638230761837,2025-03-09,,,,-0.03,,,,1.0,,1,,kjackson
,81.34823107235616,2025-02-14,,,,-0.03,6.676477288443284,2.0,,1.0,,2,,smithjason
,109.13331446317181,2025-03-06,,,,14.5619701591759,49.59923949273034,0.0,1.0,1.0,,0,,rsims
0.07355737158218373,97.51388953392632,2025-01-09,,,,2.432562899525766,8.975426363752096,1.0,,1.0,,1,,darlenebyrd
0.0,-33.27100654533366,2025-03-05,,,,-0.03,224.67733465774174,,,3.127383698829807,,0,,hardingderek
0.0,128.97013061203813,2025-02-03,,,,8.016157066468798,24.5580364927047,,,7.285895464708098,,0,,jerry93
,,2025-03-30,,,,-0.03,43.18784961573093,,,16.371645500617586,,0,,ilee
,,2025-02-11,,,,21.161118085189933,26.74170889288598,,1.0,,,2,,mark07
,32.20123203736595,2025-01-18,,,,9.666441139436836,,0.0,2.0,26.186669448812157,,1,,williamslaura
,69.8538408797126,2025-03-01,,,,-0.03,99.38740433163534,,,23.581371204606892,,0,,garzaanthony
0.0,72.43671137583829,2025-01-30,,,,-0.03,105.92785203105741,0.0,,10.493134011957018,,2,,lauren11
,112.81204509978194,2025-04-12,,,,3.368799853340787,77.09160328575993,,,1.0,,2,,kylie34
0.046470324276717975,,2025-02-15,,,,-0.03,15.020547961145578,0.0,,4.6713281235667194,,0,,joelsnyder
,-43.0,2025-03-23,,,,10.824208707507283,451.2388120524886,,0.0,4.83761735489423,,1,,xhernandez
,100.65668042092796,2025-01-25,,,,3.7360415994795684,63.77636816117592,0.0,0.0,1.6694340830180119,,2,,scott74
,73.56509936757982,2025-02-22,,,,20.534245770727942,27.308891451694375,0.0,,1.0,,2,,acostarhonda
0.0,,2025-02-09,,,,2.4645829334263976,33.299523397168805,,,1.0,,0,,terrimoore
0.14763645644647655,74.24777837362825,2025-01-21,,,,8.64039299234714,0.7096630334722485,,,1.0,,2,,brendagoodwin
,-43.0,2025-01-29,,,,-0.03,7.388864482445538,0.0,,1.0,,1,,wnelson
,323.3851118787566,2025-02-14,,,,-0.03,15.382836405776112,0.0,,5.415753529968349,,2,,ykane
0.016520396857682293,155.6270978423886,2025-02-28,,,,4.649992996583965,,,,,,1,,sweeneydeborah
,,2025-01-03,,,,-0.03,13.639395237331424,,,,,1,,hendersonisabella
,,2025-01-02,,,,16.733845622097054,142.068468996107,1.0,2.0,1.0,,2,,jacqueline89
0.0,-10.204926329223056,2025-02-07,,,,2.1150766769309346,208.861582233687,,1.0,,,1,,znelson
,-43.0,2025-01-12,,,,5.58905432472862,65.32101667194044,,2.0,1.0,,2,,ewilson
0.0,33.1714980723836,2025-01-21,,,,-0.03,28.336358284988723,0.0,,2.2728263648362073,,2,,kathleenbecker
0.29015421392727964,-30.912036212568154,2025-03-21,,,,-0.03,218.89227733633754,,,,,1,,vtaylor
0.12715585084777026,-25.90186921780034,2025-01-13,,,,5.058509310946534,,,,6.044146440985237,,2,,riveraangela
,-43.0,2025-04-09,,,,-0.03,,0.0,,15.13990299314781,,2,,erica49
0.0,64.39855279140123,2025-03-13,,,,-0.03,10.74524730288331,,3.0,4.456240584571127,,2,,trevinoalexander
0.0,,2025-01-18,,,,-0.03,5.125860797354624,,,1.0,,0,,louis43
,88.91799899329047,2025-03-12,,,,-0.03,20.098098516598387,,,8.597932634511285,,0,,xhall
0.24098901612578805,82.21935736288285,2025-03-31,,,,3.644000147448188,23.22476875863046,0.0,,22.271320305171397,,0,,ronaldstephens
0.0,62.663306370143786,2025-02-12,,,,-0.03,162.3240726270528,,,,,2,,fortiz
,271.4225125694348,2025-01-14,,,,-0.03,56.86454912355841,,1.0,,,2,,lozanojulie
,113.7145406704159,2025-03-12,,,,-0.03,464.268156034238,,,12.958935623596354,,0,,lewismelissa
,-43.0,2025-01-15,,,,6.111115434812064,10.999833415217829,0.0,,5.013852185437472,,0,,yjones
,82.36004824093342,2025-03-29,,,,-0.03,6.668318140239387,,1.0,3.8806250925458814,,2,,erik16
0.026511263374969223,38.309249791577095,2025-02-23,,,,-0.03,606.2623736415113,,,10.243671776607107,,2,,simonstephen
,-43.0,2025-01-09,,,,-0.03,44.47159509433023,0.0,,19.251174231014392,,1,,karenperez
,-43.0,2025-03-22,,,,-0.03,75.95688762716878,,,1.0,,1,,christopher60
,81.88466262348777,2025-01-23,,,,3.410115608215563,72.674891404972,,,16.8903846522757,,2,,patelrobert
,102.8763087214175,2025-04-11,,,,-0.03,15.558606959069415,0.0,3.0,1.0,,2,,dturner
0.0,-43.0,2025-03-22,,,,5.398416707180683,52.06022427560007,,,,,0,,shawgary
0.0,126.2970515399519,2025-02-11,,,,-0.03,,,,7.6070033574769615,,0,,erica37
,,2025-02-14,,,,5.491790888039531,,,2.0,1.0,,2,,randy04
0.0,145.68626017293184,2025-03-14,,,,-0.03,,,4.0,1.0,,1,,sweeneydeborah
,,2025-01-03,,,,2.5154132742634934,182.90210407204114,1.0,2.0,18.89438791756741,,1,,beverlyterrell
,29.338684597728946,2025-02-06,,,,2.5909128081947403,136.0683866864623,0.0,3.0,1.7900973966456437,,0,,stephanie49
,,2025-03-27,,,,14.028168762716707,27.76785428528832,,5.0,1.0,,0,,adkinsbrian
,,2025-02-20,,,,4.50566259415432,13.862779606259439,2.0,,,,0,,kwright
,248.30020092031424,2025-01-15,,,,-0.03,,,3.0,,,2,,lammarc
,,2025-01-05,,,,-0.03,16.447600221362762,,,2.4157133499532124,,0,,harrisandrea
0.014034180072075748,,2025-01-08,,,,-0.03,25.640573260248345,,,,,1,,qzavala
,-5.777146733822455,2025-03-01,,,,1.3337298417991157,154.9020619812843,0.0,,14.838369240991803,,1,,morenojoshua
0.0,10.579886231251592,2025-03-19,,,,13.796978809958667,11.585630495450873,,2.0,,,0,,christopherboone
0.11570968744876153,294.11249514657453,2025-01-23,,,,-0.03,34.20366164307407,,,5.352049297035551,,1,,millertodd
0.36918728101353415,3.1976657445143033,2025-01-29,,,,-0.03,223.15259246245992,0.0,,6.9189166432491715,,1,,williamsonjimmy
,116.0687202636849,2025-01-08,,,,5.292244278546063,1.6643754509966926,,,16.18488300810048,,2,,kyle58
,,2025-02-03,,,,6.864568257950793,14.38356831820733,0.0,,2.746123959065234,,1,,ycrawford
0.0,123.40904740588337,2025-02-24,,,,7.9253998414813385,,,,1.0,,0,,gateskathy
0.0849746734658162,-3.7987442232519157,2025-02-22,,,,-0.03,,0.0,,,,2,,robertspencer
,64.95430816625941,2025-01-04,,,,8.466548178278797,11.607685385196158,0.0,,3.4604934759310293,,1,,david89
,96.96147099361329,2025-01-07,,,,2.3563623736201307,14.847500802257308,0.0,,,,2,,evan78
0.0,,2025-01-11,,,,8.061602224389913,108.34905704346677,0.0,3.0,17.658023664661513,,2,,ythompson
0.28146087353857885,279.8662341502205,2025-01-17,,,,11.281077052401779,,1.0,,16.472525630145004,,1,,whenry
,,2025-03-13,,,,7.800193797042401,230.1279581664565,,,10.653090839507009,,0,,darrell18
,23.536835297412214,2025-02-01,,,,-0.03,42.30646029531325,1.0,,6.438603386964764,,0,,bushjamie
,-16.949417342642988,2025-03-08,,,,5.697098863380802,9.34951927183937,,,4.637520692151113,,2,,reeddaniel
,50.82992495979401,2025-01-19,,,,12.698807308612691,18.630881726557867,0.0,1.0,11.188269069470802,,2,,mjones
0.11232300169132975,,2025-02-28,,,,-0.03,161.70532035181506,,2.0,1.0,,1,,donnacampbell
,196.06698611734862,2025-01-12,,,,-0.03,255.69307444398254,0.0,3.0,8.395923882543014,,1,,morenoalan
,79.99901158697682,2025-01-04,,,,3.0395822592871156,68.1241941731331,,,14.59046263084593,,1,,xhall
,,2025-01-12,,,,1.3666200458344897,21.95093275962417,,,1.0,,1,,ryanfisher
0.04282522481174384,132.80995746778518,2025-04-03,,,,-0.03,,0.0,,,,0,,porterashley
,-19.03533458536547,2025-04-06,,,,4.267441784867526,,,,6.696081533334325,,0,,greenjorge
,-43.0,2025-01-23,1.0,,,2.9373488834199044,23.448303695383085,0.0,,1.0,,0,,thomasjames
,,2025-01-26,,,,-0.03,,0.0,1.0,1.0,,2,,kimberlyjames
0.08217926627700095,,2025-01-17,,,,2.74365914331218,,,,12.925297589057713,,0,,elizabeth56
,88.53266100838486,2025-03-14,,,,11.64150471232204,1538.8323569201382,,,11.553121513407422,,0,,sean43
0.18664294100511297,-43.0,2025-04-05,,,,-0.03,47.91880905318567,0.0,0.0,2.690085416799052,,1,,woodkelly
,3.747821133047786,2025-03-22,,,,3.6393249193610164,2.1661327308426954,,,,,1,,angela34
,,2025-02-24,,,,-0.03,22.272512471943216,0.0,2.0,16.77136111696037,,2,,dvasquez
,-43.0,2025-01-09,,,,10.167124927715513,,0.0,3.0,,,1,,mbruce
0.0,104.39811836020178,2025-02-14,,,,-0.03,40.8859063717054,,,14.704707130638297,,1,,sheila14
0.24531004678962642,125.51172721465547,2025-01-12,,,,13.323467480589242,10.964571501709868,,,,,2,,wrightcarolyn
,-43.0,2025-01-17,,,,-0.03,750.7030959021437,,3.0,9.266496501936752,,1,,dianewalker
0.19000432943657922,,2025-01-04,,,,-0.03,,0.0,2.0,6.933709576710568,,2,,louis43
0.13657475633232952,45.14982478704598,2025-03-25,,,,6.593332635038802,5.209857289951401,,,3.888607232860975,,0,,cjones
0.12713153319333345,,2025-02-03,,,,15.161670590848646,35.997163017585976,,,27.135178759200866,,1,,srodriguez
0.0,174.31453998247457,2025-03-10,,,,6.729047939112975,1067.2882468738298,,,,,1,,wcole
0.030288544224812194,56.101296546209866,2025-04-02,,,,4.904527907502736,246.0949553262358,0.0,,16.187980099873442,,1,,sean41
,20.560423118930462,2025-02-17,,,,3.4833627327175383,458.1496877887507,,,,,2,,russojacob
,-43.0,2025-01-02,,,,6.965799780626074,,0.0,1.0,,,1,,elizabeth74
0.36180797023487177,,2025-03-05,,,,-0.03,57.02024059809152,,1.0,10.372702643466868,,1,,jacquelineanderson
